id,date,asset,liability,idx
34595,9/30/02,149602,136611,11513
34596,12/31/02,231064,212816,11514
34596,3/31/02,215953,199174,11515
34596,6/30/02,225375,207643,11516
34596,9/30/02,231488,212934,11517
34597,12/31/02,176629,161393,11518
34597,3/31/02,188455,172192,11519
34597,6/30/02,170269,154006,11520
34597,9/30/02,175409,160186,11521
34598,12/31/02,920178,827204,11522
34598,3/31/02,726461,640429,11523
34598,6/30/02,780703,692429,11524
34598,9/30/02,869161,778373,11525
34599,12/31/02,483235,426555,11526
34599,6/30/02,416987,355692,11527
34599,9/30/02,451692,408748,11528
34599,3/31/02,403298,355930,11529
34600,12/31/02,56368,50629,11530
34600,3/31/02,45542,40467,11531
34600,6/30/02,50359,45005,11532
34600,9/30/02,52229,46583,11533
34601,12/31/02,100599,93198,11534
34601,3/31/02,88407,81864,11535
34601,6/30/02,92764,85890,11536
34601,9/30/02,96257,89080,11537
34603,12/31/02,80977,73637,11538
34603,3/31/02,72656,67906,11539
34603,6/30/02,74649,69641,11540
34603,9/30/02,76584,71399,11541
34605,3/31/02,32250,28491,11542
34605,6/30/02,33876,30039,11543
34605,9/30/02,34858,30921,11544
34606,12/31/02,46597,42811,11545
34606,3/31/02,40594,37040,11546
34606,6/30/02,42203,38575,11547
34606,9/30/02,43784,40040,11548
34607,12/31/02,291618,250844,11549
34607,3/31/02,252580,214141,11550
34607,6/30/02,260263,220653,11551
34607,9/30/02,279003,237899,11552
34608,12/31/02,86465,78187,11553
34608,3/31/02,78202,70610,11554
34608,6/30/02,81936,74197,11555
34608,9/30/02,85301,77307,11556
34609,12/31/02,73801,66027,11557
34609,3/31/02,73458,66499,11558
34609,6/30/02,75165,67912,11559
34609,9/30/02,72990,65459,11560
34610,12/31/02,76747,70685,11561
34610,3/31/02,65484,60256,11562
34610,6/30/02,70430,64813,11563
34610,9/30/02,73910,68015,11564
34611,12/31/02,235103,216752,11565
34611,3/31/02,209658,193596,11566
34611,6/30/02,221144,203711,11567
34611,9/30/02,230001,211926,11568
34612,12/31/02,179537,164606,11569
34612,3/31/02,130412,121517,11570
34612,6/30/02,152875,143614,11571
34612,9/30/02,176272,164039,11572
34613,12/31/02,480310,433729,11573
34613,3/31/02,536246,486771,11574
34613,6/30/02,541190,490971,11575
34613,9/30/02,532417,477010,11576
34614,12/31/02,51813,46156,11577
34614,3/31/02,51132,45856,11578
34614,6/30/02,50425,45023,11579
34614,9/30/02,50840,45318,11580
34617,12/31/02,4590000,4140000,11581
34617,3/31/02,2350000,2120000,11582
34617,6/30/02,3110000,2820000,11583
34617,9/30/02,3830000,3490000,11584
34618,12/31/02,848795,783429,11585
34618,3/31/02,703857,650460,11586
34618,6/30/02,776772,716465,11587
34618,9/30/02,800415,737031,11588
34619,12/31/02,2915,540,11589
34619,3/31/02,2838,543,11590
34619,6/30/02,2870,546,11591
34619,9/30/02,2896,546,11592
34620,12/31/02,159995,146805,11593
34620,3/31/02,134532,125589,11594
34620,6/30/02,144611,135772,11595
34620,9/30/02,156592,143861,11596
34623,12/31/02,165870,153109,11597
34623,3/31/02,144206,133385,11598
34623,6/30/02,143945,132176,11599
34623,9/30/02,154333,141991,11600
34624,12/31/02,42791,38385,11601
34624,3/31/02,37671,33459,11602
34624,6/30/02,36661,32204,11603
34624,9/30/02,42731,38229,11604
34627,12/31/02,86934,77633,11605
34627,3/31/02,86718,79145,11606
34627,6/30/02,89573,82784,11607
34627,9/30/02,92596,83222,11608
34628,12/31/02,76411,71103,11609
34628,3/31/02,68066,63823,11610
34628,6/30/02,68343,63281,11611
34628,9/30/02,69938,64549,11612
34634,12/31/02,74727,66597,11613
34634,3/31/02,71522,63637,11614
34634,6/30/02,66610,58673,11615
34634,9/30/02,67172,59031,11616
34635,12/31/02,42372,38076,11617
34635,3/31/02,73545,65532,11618
34635,6/30/02,72205,64199,11619
34635,9/30/02,69362,62050,11620
34636,12/31/02,165011,153519,11621
34636,3/31/02,133413,124689,11622
34636,6/30/02,143013,133687,11623
34636,9/30/02,154504,144604,11624
34638,12/31/02,59802,54524,11625
34638,3/31/02,39521,34313,11626
34638,6/30/02,39096,33867,11627
34638,9/30/02,51091,45851,11628
34639,12/31/02,112762,104169,11629
34639,3/31/02,108982,101359,11630
34639,6/30/02,106236,97958,11631
34639,9/30/02,110658,102294,11632
34642,12/31/02,99089,91151,11633
34642,3/31/02,98806,91844,11634
34642,6/30/02,99169,91915,11635
34642,9/30/02,102022,94303,11636
34643,12/31/02,42374,35323,11637
34643,3/31/02,41448,34566,11638
34643,6/30/02,40317,33400,11639
34643,9/30/02,38279,31367,11640
34644,12/31/02,63322,58808,11641
34644,3/31/02,53837,50113,11642
34644,6/30/02,54975,50883,11643
34644,9/30/02,57802,53470,11644
34645,12/31/02,275555,260476,11645
34645,3/31/02,281871,268460,11646
34645,6/30/02,267980,253829,11647
34645,9/30/02,271545,256701,11648
34647,3/31/02,104461,92577,11649
34647,6/30/02,98094,86126,11650
34647,9/30/02,94873,82635,11651
34647,12/31/02,112963,84220,11652
34649,12/31/02,43998,39528,11653
34649,3/31/02,36546,32240,11654
34649,6/30/02,34644,30168,11655
34649,9/30/02,36736,32279,11656
34650,12/31/02,76299,67526,11657
34650,3/31/02,68968,61847,11658
34650,6/30/02,73946,66685,11659
34650,9/30/02,69380,61839,11660
34651,12/31/02,282915,263380,11661
34651,3/31/02,212890,195888,11662
34651,6/30/02,231843,214070,11663
34651,9/30/02,258764,240097,11664
34652,12/31/02,100514,92578,11665
34652,3/31/02,90894,84057,11666
34652,6/30/02,95337,87912,11667
34652,9/30/02,97368,89853,11668
34655,12/31/02,84410,78114,11669
34655,3/31/02,58506,52377,11670
34655,6/30/02,70237,64015,11671
34655,9/30/02,84915,78592,11672
34656,12/31/02,187759,171473,11673
34656,3/31/02,190125,174640,11674
34656,6/30/02,192511,176276,11675
34656,9/30/02,191224,174545,11676
34657,12/31/02,47297,43760,11677
34657,3/31/02,48044,44697,11678
34657,6/30/02,49442,46046,11679
34657,9/30/02,48526,45053,11680
34658,12/31/02,57997,53103,11681
34658,3/31/02,51071,46532,11682
34658,6/30/02,55806,51072,11683
34658,9/30/02,59196,54372,11684
34659,12/31/02,5410000,4820000,11685
34659,3/31/02,3320000,3020000,11686
34659,6/30/02,3250000,2940000,11687
34659,9/30/02,3180000,2850000,11688
34660,12/31/02,53984,49474,11689
34660,3/31/02,49371,45242,11690
34660,6/30/02,50484,46234,11691
34660,9/30/02,53237,48864,11692
34661,12/31/02,53356,49035,11693
34661,3/31/02,50062,46188,11694
34661,6/30/02,51160,47062,11695
34661,9/30/02,55981,51783,11696
34662,12/31/02,80913,72556,11697
34662,3/31/02,77461,70591,11698
34662,6/30/02,79726,72000,11699
34662,9/30/02,75308,67096,11700
34663,12/31/02,134253,120238,11701
34663,3/31/02,105691,96990,11702
34663,6/30/02,115474,106232,11703
34663,9/30/02,133474,124049,11704
34664,3/31/02,167980,154314,11705
34664,6/30/02,210251,194936,11706
34664,12/31/02,280684,263044,11707
34664,9/30/02,254603,237528,11708
34665,12/31/02,84311,78213,11709
34665,3/31/02,53361,48870,11710
34665,6/30/02,61264,56613,11711
34665,9/30/02,69346,64550,11712
34666,12/31/02,51693,47047,11713
34666,3/31/02,47442,43426,11714
34666,6/30/02,47960,43580,11715
34666,9/30/02,49989,45418,11716
34668,12/31/02,6029,2700,11717
34668,3/31/02,8057,3104,11718
34668,6/30/02,7471,3033,11719
34668,9/30/02,7638,3656,11720
34669,12/31/02,99144,94230,11721
34669,3/31/02,64737,59258,11722
34669,6/30/02,69803,64778,11723
34669,9/30/02,81672,76516,11724
34673,12/31/02,163909,149997,11725
34673,3/31/02,128803,118591,11726
34673,6/30/02,142066,131566,11727
34673,9/30/02,169755,158535,11728
34674,12/31/02,120310,108448,11729
34674,3/31/02,109624,98821,11730
34674,6/30/02,112301,101065,11731
34674,9/30/02,124735,113102,11732
34675,12/31/02,92276,82410,11733
34675,3/31/02,85745,76973,11734
34675,6/30/02,83642,74453,11735
34675,9/30/02,88698,79080,11736
34676,3/31/02,106414,97205,11737
34676,6/30/02,107498,97889,11738
34676,9/30/02,124061,113941,11739
34676,12/31/02,125955,115569,11740
34677,12/31/02,120153,109207,11741
34677,3/31/02,111693,101841,11742
34677,6/30/02,111487,101107,11743
34677,9/30/02,123785,113119,11744
34678,12/31/02,130895,118961,11745
34678,3/31/02,113961,105656,11746
34678,6/30/02,119465,110358,11747
34678,9/30/02,128513,118652,11748
34680,12/31/02,1710000,1230000,11749
34680,3/31/02,1910000,1510000,11750
34680,6/30/02,2030000,1580000,11751
34680,9/30/02,2100000,1630000,11752
34681,12/31/02,296755,269215,11753
34681,3/31/02,194130,176534,11754
34681,6/30/02,213164,192159,11755
34681,9/30/02,268049,242705,11756
34682,12/31/02,100894,94566,11757
34682,3/31/02,94438,87730,11758
34682,6/30/02,90970,84342,11759
34682,9/30/02,88612,82057,11760
34683,12/31/02,166105,150839,11761
34683,3/31/02,137913,123971,11762
34683,6/30/02,154970,140369,11763
34683,9/30/02,163154,148269,11764
34684,12/31/02,52918,46978,11765
34684,3/31/02,39885,35146,11766
34684,6/30/02,44278,38794,11767
34684,9/30/02,46547,40847,11768
34685,12/31/02,46284,39041,11769
34685,3/31/02,42359,35658,11770
34685,6/30/02,46144,39313,11771
34685,9/30/02,47775,40799,11772
34686,12/31/02,56462,52050,11773
34686,3/31/02,53256,49146,11774
34686,6/30/02,54521,50263,11775
34686,9/30/02,56473,52084,11776
34687,3/31/02,48945,43879,11777
34687,12/31/02,52963,47593,11778
34687,6/30/02,49199,43942,11779
34687,9/30/02,48198,42858,11780
34688,12/31/02,129998,118380,11781
34688,3/31/02,103929,94287,11782
34688,6/30/02,122688,112152,11783
34688,9/30/02,127603,116357,11784
34689,12/31/02,87589,79340,11785
34689,3/31/02,83273,75801,11786
34689,6/30/02,83175,75481,11787
34689,9/30/02,94610,86614,11788
34690,12/31/02,54923,53192,11789
34690,3/31/02,60232,58185,11790
34690,6/30/02,57875,55831,11791
34690,9/30/02,56986,54954,11792
34692,12/31/02,132335,121870,11793
34692,3/31/02,122212,113153,11794
34692,6/30/02,125661,116015,11795
34692,9/30/02,129833,119772,11796
34694,12/31/02,30695,27520,11797
34694,3/31/02,26896,23929,11798
34694,6/30/02,28225,25219,11799
34694,9/30/02,27098,23945,11800
34696,12/31/02,355946,143714,11801
34696,3/31/02,393566,96263,11802
34696,6/30/02,452668,150483,11803
34696,9/30/02,440243,134189,11804
34697,12/31/02,253533,200539,11805
34697,3/31/02,219513,177888,11806
34697,6/30/02,252207,206662,11807
34697,9/30/02,274288,225160,11808
34699,12/31/02,148470,129074,11809
34699,3/31/02,98196,87672,11810
34699,6/30/02,104466,84526,11811
34699,9/30/02,114640,94976,11812
34700,12/31/02,116570,105213,11813
34700,3/31/02,103574,93593,11814
34700,6/30/02,110809,100252,11815
34700,9/30/02,114009,102889,11816
34702,12/31/02,38996,35127,11817
34702,3/31/02,32413,28813,11818
34702,6/30/02,35441,31733,11819
34702,9/30/02,35938,32147,11820
34705,12/31/02,15754,11718,11821
34705,3/31/02,11896,7971,11822
34705,6/30/02,13138,9168,11823
34705,9/30/02,13857,9852,11824
34707,12/31/02,82386,74356,11825
34707,3/31/02,79341,72367,11826
34707,6/30/02,85218,77746,11827
34707,9/30/02,78438,70673,11828
34708,12/31/02,75251,68440,11829
34708,3/31/02,71469,65535,11830
34708,6/30/02,72406,65978,11831
34708,9/30/02,76168,69566,11832
34709,12/31/02,48192,44947,11833
34709,3/31/02,40933,38067,11834
34709,6/30/02,44447,41498,11835
34709,9/30/02,46873,43832,11836
34710,12/31/02,32990,11588,11837
34710,3/31/02,25455,5048,11838
34710,6/30/02,25498,5380,11839
34710,9/30/02,30553,9953,11840
34711,12/31/02,46163,37430,11841
34711,3/31/02,44364,36044,11842
34711,6/30/02,44883,36330,11843
34711,9/30/02,45755,37025,11844
34713,3/31/02,124465,113927,11845
34713,6/30/02,121766,110862,11846
34713,9/30/02,130531,119349,11847
34713,12/31/02,132318,117471,11848
34715,12/31/02,170213,153882,11849
34715,3/31/02,133714,118306,11850
34715,6/30/02,144337,128615,11851
34715,9/30/02,158882,142825,11852
34716,12/31/02,231827,214517,11853
34716,3/31/02,148560,137527,11854
34716,6/30/02,181183,167517,11855
34716,9/30/02,197260,180958,11856
34717,12/31/02,158161,147339,11857
34717,3/31/02,120083,109933,11858
34717,6/30/02,128175,117736,11859
34717,9/30/02,138878,128260,11860
34718,12/31/02,120374,110888,11861
34718,3/31/02,105189,95892,11862
34718,6/30/02,104434,94861,11863
34718,9/30/02,111989,102463,11864
34719,12/31/02,72393,63174,11865
34719,3/31/02,70923,62863,11866
34719,6/30/02,71575,62790,11867
34719,9/30/02,71601,62271,11868
34720,12/31/02,149788,133111,11869
34720,6/30/02,119394,106685,11870
34720,9/30/02,129872,117251,11871
34720,3/31/02,116743,104299,11872
34721,12/31/02,24246,19669,11873
34721,3/31/02,21632,17102,11874
34721,6/30/02,22162,17623,11875
34721,9/30/02,23959,19395,11876
34723,12/31/02,30592,6568,11877
34723,3/31/02,36724,5996,11878
34723,6/30/02,34734,5895,11879
34723,9/30/02,32703,6206,11880
34726,12/31/02,336309,303080,11881
34726,3/31/02,284144,253457,11882
34726,6/30/02,296171,264484,11883
34726,9/30/02,309850,277160,11884
34727,12/31/02,146110,133362,11885
34727,3/31/02,133058,122336,11886
34727,6/30/02,133560,122702,11887
34727,9/30/02,143078,132202,11888
34728,12/31/02,336250,312754,11889
34728,3/31/02,288538,267836,11890
34728,6/30/02,320481,298599,11891
34728,9/30/02,332837,310181,11892
34733,12/31/02,483135,449403,11893
34733,3/31/02,326785,308289,11894
34733,6/30/02,394490,363277,11895
34733,9/30/02,443511,409972,11896
34738,12/31/02,94529,89279,11897
34738,3/31/02,76212,71608,11898
34738,6/30/02,80792,75970,11899
34738,9/30/02,83408,78331,11900
34739,12/31/02,75996,70873,11901
34739,3/31/02,62460,57638,11902
34739,6/30/02,76706,71878,11903
34739,9/30/02,76810,71878,11904
34741,12/31/02,80777,74525,11905
34741,3/31/02,69618,64238,11906
34741,6/30/02,73911,68277,11907
34741,9/30/02,77887,71938,11908
34742,12/31/02,347789,323460,11909
34742,3/31/02,261240,242714,11910
34742,6/30/02,285530,264977,11911
34742,9/30/02,336968,313856,11912
34743,12/31/02,61860,57486,11913
34743,3/31/02,56592,52448,11914
34743,6/30/02,58513,54297,11915
34743,9/30/02,56808,52497,11916
34746,12/31/02,6760000,4780000,11917
34746,3/31/02,6880000,5050000,11918
34746,6/30/02,6090000,4230000,11919
34746,9/30/02,7340000,5430000,11920
34747,12/31/02,53357,45733,11921
34747,3/31/02,51990,45102,11922
34747,6/30/02,52908,45638,11923
34747,9/30/02,53375,45856,11924
34748,12/31/02,49231,42346,11925
34748,3/31/02,29890,24390,11926
34748,6/30/02,33800,27694,11927
34748,9/30/02,38066,31379,11928
34750,12/31/02,102357,93097,11929
34750,3/31/02,92414,83623,11930
34750,6/30/02,98705,89764,11931
34750,9/30/02,101988,92865,11932
34752,12/31/02,40024,36764,11933
34752,3/31/02,34367,31447,11934
34752,6/30/02,37467,34386,11935
34752,9/30/02,40383,37179,11936
34755,12/31/02,170609,150290,11937
34755,3/31/02,146751,128521,11938
34755,6/30/02,154020,134349,11939
34755,9/30/02,159883,139777,11940
34757,12/31/02,81306,74686,11941
34757,3/31/02,77752,71370,11942
34757,6/30/02,71820,65372,11943
34757,9/30/02,77398,70868,11944
34759,12/31/02,36748,33507,11945
34759,3/31/02,29938,26543,11946
34759,6/30/02,33528,30295,11947
34759,9/30/02,34862,31602,11948
34760,12/31/02,92454,85327,11949
34760,3/31/02,82862,76633,11950
34760,6/30/02,87835,81451,11951
34760,9/30/02,90836,83907,11952
34762,12/31/02,152377,141244,11953
34762,3/31/02,118777,107570,11954
34762,6/30/02,132632,121838,11955
34762,9/30/02,140390,129312,11956
34763,12/31/02,44248,40360,11957
34763,3/31/02,42831,39191,11958
34763,6/30/02,42999,39280,11959
34763,9/30/02,43430,39621,11960
34774,12/31/02,179425,163933,11961
34774,3/31/02,120673,110129,11962
34774,6/30/02,154817,143992,11963
34774,9/30/02,168619,155492,11964
34775,12/31/02,1110000,1020000,11965
34775,3/31/02,766837,706302,11966
34775,6/30/02,819878,755989,11967
34775,9/30/02,897637,829978,11968
34776,12/31/02,149038,135845,11969
34776,3/31/02,116010,106694,11970
34776,6/30/02,122143,112595,11971
34776,9/30/02,143584,133799,11972
34777,12/31/02,57827,52347,11973
34777,3/31/02,52668,47677,11974
34777,6/30/02,52952,47814,11975
34777,9/30/02,55177,49880,11976
34778,12/31/02,110035,101473,11977
34778,3/31/02,95470,87776,11978
34778,6/30/02,96495,88403,11979
34778,9/30/02,107010,98631,11980
34779,12/31/02,5219,1077,11981
34779,3/31/02,5683,870,11982
34779,6/30/02,5878,819,11983
34779,9/30/02,4651,868,11984
34780,12/31/02,129286,108312,11985
34780,3/31/02,75787,58072,11986
34780,6/30/02,80822,62228,11987
34780,9/30/02,99601,79503,11988
34781,12/31/02,110806,99585,11989
34781,3/31/02,77141,67633,11990
34781,6/30/02,82581,72706,11991
34781,9/30/02,93914,83339,11992
34782,12/31/02,739169,616803,11993
34782,3/31/02,187359,116004,11994
34782,6/30/02,368090,280005,11995
34782,9/30/02,515715,408733,11996
34783,12/31/02,72065,65280,11997
34783,3/31/02,66409,60297,11998
34783,6/30/02,70308,63866,11999
34783,9/30/02,72061,65295,12000
34784,12/31/02,22023,19704,12001
34784,3/31/02,21941,19724,12002
34784,6/30/02,23691,21415,12003
34784,9/30/02,24631,22295,12004
34785,12/31/02,177281,162572,12005
34785,3/31/02,143876,130916,12006
34785,6/30/02,157964,144524,12007
34785,9/30/02,166389,152325,12008
34786,12/31/02,78540,72487,12009
34786,3/31/02,72278,65902,12010
34786,6/30/02,82522,76162,12011
34786,9/30/02,82456,76474,12012
34788,12/31/02,295507,272080,12013
34788,3/31/02,237096,222110,12014
34788,6/30/02,257344,241846,12015
34788,9/30/02,284620,261688,12016
34789,3/31/02,150209,138443,12017
34789,6/30/02,158343,145951,12018
34789,12/31/02,200083,181143,12019
34789,9/30/02,180820,162052,12020
34791,12/31/02,64465,59501,12021
34791,3/31/02,49765,45374,12022
34791,6/30/02,56735,52080,12023
34791,9/30/02,59688,54903,12024
34794,12/31/02,237098,220274,12025
34794,3/31/02,130904,120857,12026
34794,6/30/02,132092,121817,12027
34794,9/30/02,124039,113523,12028
34795,12/31/02,96902,88005,12029
34795,3/31/02,93805,85723,12030
34795,6/30/02,92789,84324,12031
34795,9/30/02,95913,87181,12032
34797,12/31/02,88713,80359,12033
34797,3/31/02,76710,68693,12034
34797,6/30/02,81121,72911,12035
34797,9/30/02,84699,76238,12036
34798,12/31/02,81142,73328,12037
34798,3/31/02,66266,60247,12038
34798,6/30/02,69271,63145,12039
34798,9/30/02,79877,72209,12040
34799,3/31/02,325351,282715,12041
34799,6/30/02,331905,289634,12042
34799,12/31/02,321901,280543,12043
34799,9/30/02,331045,289217,12044
34801,12/31/02,108207,96258,12045
34801,3/31/02,105130,93553,12046
34801,6/30/02,100498,88701,12047
34801,9/30/02,106065,94210,12048
34802,12/31/02,100774,93853,12049
34802,3/31/02,74700,68941,12050
34802,6/30/02,81916,75191,12051
34802,9/30/02,95841,88971,12052
34803,3/31/02,106715,98011,12053
34803,6/30/02,112291,103409,12054
34803,9/30/02,117913,108905,12055
34803,12/31/02,127403,118413,12056
34805,3/31/02,54270,48402,12057
34805,12/31/02,73791,67603,12058
34805,6/30/02,62310,56337,12059
34805,9/30/02,71362,65280,12060
